"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Hump day happiness should flow like this <U+0001F42A><U+0001F42A><U+0001F42A><U+0001F924><U+0001F924><U+0001F924>
.
.
.
#Coffee #Coffeetime #Coffeeaddict #Coffeeshop @TopLikeTags… https://t.co/TKOed0wo64",FALSE,0,NA,2019-10-15 22:06:06,TRUE,NA,"1184228985775022082",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlanChanCoffee",0,FALSE,FALSE,NA,NA
"Mickey Mouse Jack Skellington Mashup
#mickeymouse #jackskellington #disney #goth #coffee #starbucks #starbucks… https://t.co/PkPOB3nUOC",FALSE,0,NA,2019-10-15 22:02:00,TRUE,NA,"1184227951711154177",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",0,FALSE,FALSE,NA,NA
"Why so serious? Order the new secret Starbucks menu item! 

#q108clarksville #q108 #starbucks #secretmenuitem… https://t.co/YUVDD5Tnnr",FALSE,0,NA,2019-10-15 22:01:13,TRUE,NA,"1184227755073986560",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","Q108Clarksville",0,FALSE,FALSE,NA,NA
"Visiting my favourite barista daughter <U+0001F497>

#starbucks<U+2615><U+FE0F> #barista #hibiscustea #sheissosweet #proudmamma… https://t.co/RHdSCqXRU3",FALSE,0,NA,2019-10-15 22:00:56,TRUE,NA,"1184227685964361728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CaptSamME",0,FALSE,FALSE,"-76.5545079","44.2575371"
"New cups for my collection #Starbucks #starbuck #halloween #starbuckscups https://t.co/eAK0nfYx2X",FALSE,0,NA,2019-10-15 21:58:07,FALSE,NA,"1184226974799159296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TribalWolfx",0,FALSE,FALSE,NA,NA
"My favorite drink #IcedMatcha #Starbucks <U+0001F60B><U+0001F49A> https://t.co/kU9fkXIWiA",FALSE,0,NA,2019-10-15 21:56:02,FALSE,NA,"1184226450330787841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neekarox24",0,FALSE,FALSE,NA,NA
"Find out what’s in Starbucks’ lower-sugar drinks—and if they are actually healthy. #Starbucks… https://t.co/6JSZEHFpxj",FALSE,0,NA,2019-10-15 21:53:01,TRUE,NA,"1184225691467952129",NA,"<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>","The_Fitness_Guy",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Cactus Starbucks cozy
#cactus #cacti #plantlady #summer #succulents https://t.co/CTLgPO7ICH #sharemyetsy
#etsymntt #et…",FALSE,0,NA,2019-10-15 21:50:02,FALSE,NA,"1184224939361964032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Veron2V",2,TRUE,FALSE,NA,NA
"I went to @starbucks this morning for my favorite #hotchocolate. I saw numerous people picking up their online &amp; in… https://t.co/PoCyhcHVou",FALSE,1,NA,2019-10-15 21:47:39,TRUE,NA,"1184224342558855168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cntrymusicfan",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Mickey &amp; Minnie Mouse Besties
#mickeymouse #minniemouse #disneystyle #disney #starbucks https://t.co/igMNzVkcWb #etsys…",FALSE,0,NA,2019-10-15 21:45:29,FALSE,NA,"1184223796007526405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arkayscreations",1,TRUE,FALSE,NA,NA
"RT @princessandmain: Cactus Starbucks cozy
#cactus #cacti #plantlady #summer #succulents https://t.co/CTLgPO7ICH #sharemyetsy
#etsymntt #et…",FALSE,0,NA,2019-10-15 21:45:26,FALSE,NA,"1184223782459891718",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arkayscreations",2,TRUE,FALSE,NA,NA
"RT @arlyn_janely: “This wait is too long, what’s taking so long” 
Us: We’re so sorry, we just have a lot of drinks <U+0001F92A> #Starbucks https://t.c…",FALSE,0,NA,2019-10-15 21:36:03,FALSE,NA,"1184221423398608896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flowerpieces",5,TRUE,FALSE,NA,NA
"I’m allowed to drink just a coffee per day. So, I’ve been waiting all day long for my cold brew black and, it’s so… https://t.co/98StvsxE8n",FALSE,0,NA,2019-10-15 21:34:58,TRUE,NA,"1184221150513004544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Vignia",0,FALSE,FALSE,"-70.632801","-33.43721382"
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/jRhHrtPlJg",FALSE,0,NA,2019-10-15 21:31:52,TRUE,NA,"1184220370066268160",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","AmyJoRiggs",0,FALSE,FALSE,NA,NA
"Cactus Starbucks cozy
#cactus #cacti #plantlady #summer #succulents https://t.co/CTLgPO7ICH #sharemyetsy
#etsymntt… https://t.co/SsEPktSsPe",FALSE,0,NA,2019-10-15 21:30:00,TRUE,NA,"1184219898567774208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",2,FALSE,FALSE,NA,NA
"Sandra Bullock and Donaldli Ingalls are married.

#sandra
#bullock
@USMarshalsHQ
@komonews
@FBISeattle… https://t.co/D9nXjMPv1Y",FALSE,0,NA,2019-10-15 21:28:01,TRUE,NA,"1184219400276234240",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Don44269SB",0,FALSE,FALSE,NA,NA
"I don't know who marked 2019 as ""year of the adult sippy cup"" on their bingo card, but... you win. #Starbucks… https://t.co/wDcLMPYsxM",FALSE,0,NA,2019-10-15 21:22:10,TRUE,NA,"1184217927240667136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TattoozNTech",0,FALSE,FALSE,NA,NA
"Puppuccinos all day,  everyday <U+2615> #starbucks #puppuccino 

________________________________________________________… https://t.co/tY9iCxqP1r",FALSE,0,NA,2019-10-15 21:14:05,TRUE,NA,"1184215894253162496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CarissaAndPenny",0,FALSE,FALSE,"-71.09383821","42.51998192"
"RT @GenesisEshkako2: Photo from early this morning, bad quality but oh wells! <U+2615><U+FE0F><U+0001F342> #Starbucks #Coffee https://t.co/QKcwnVAbyQ",FALSE,0,NA,2019-10-15 21:11:40,FALSE,NA,"1184215286704197632",NA,"<a href=""https://downloadmorecoffee.com"" rel=""nofollow"">Twitter For Downloading Coffee</a>","downloadcoffee",1,TRUE,FALSE,NA,NA
"Photo from early this morning, bad quality but oh wells! <U+2615><U+FE0F><U+0001F342> #Starbucks #Coffee https://t.co/QKcwnVAbyQ",FALSE,1,NA,2019-10-15 21:11:24,FALSE,NA,"1184215220841000967",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GenesisEshkako2",1,FALSE,FALSE,NA,NA
"Granted, it does kind of #sound #like #this but #that is #still a #starbucksnamefail #thatsnotmyname… https://t.co/3LVASOJrJj",FALSE,0,NA,2019-10-15 21:10:47,TRUE,NA,"1184215063118467074",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sfraizinger",0,FALSE,FALSE,NA,NA
"Coffee Portrait - Rihanna - 16x20 Canvas
.
.
Forgot to post final version of this painting .
.

#art… https://t.co/wWZX1HoGqi",FALSE,0,NA,2019-10-15 21:01:42,TRUE,NA,"1184212777365315585",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JaroldCadion",0,FALSE,FALSE,NA,NA
"Mickey &amp; Minnie Mouse Besties
#mickeymouse #minniemouse #disneystyle #disney #starbucks https://t.co/igMNzVkcWb… https://t.co/VJgNMvn1aV",FALSE,0,NA,2019-10-15 21:01:00,TRUE,NA,"1184212600797585408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",1,FALSE,FALSE,NA,NA
"RT @ConsciousTrash: What? No! I’m not obsessed with #Halloween and #starbucks why do you ask? https://t.co/aJiMB2q5IN",FALSE,0,NA,2019-10-15 20:57:25,FALSE,NA,"1184211699974299648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LesbianCarmilla",1,TRUE,FALSE,NA,NA
"If you haven't tried the Pumpkin Cream Nitro Cold Brew, don't walk. RUN to your nearest #Starbucks. I have been changed for good.",FALSE,0,NA,2019-10-15 20:57:01,FALSE,NA,"1184211599856304128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AriaLoveJackson",0,FALSE,FALSE,NA,NA
"Tabloid magazines Sandra Bullock is married to I, Donaldli Ingalls.  Please end Sandra's dating/marrying act please… https://t.co/6y79LONz0m",FALSE,0,NA,2019-10-15 20:56:02,TRUE,NA,"1184211351905980417",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Don44269SB",0,FALSE,FALSE,NA,NA
"RT @RealAshleyMac: Soon to be neighbors (kind of) with this girl and I’m pumped <U+2764><U+FE0F> #selfies #starbucks #sisterlove #frienship #bff #Fontana…",FALSE,0,NA,2019-10-15 20:51:28,FALSE,NA,"1184210203727646720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fatilatuti",2,TRUE,FALSE,NA,NA
"@starbuckshelp you guys are the real MVP. I've never had a company respond and wish me a speedy recovery. Here I co… https://t.co/FVLJ2TYVHU",FALSE,0,"starbuckshelp",2019-10-15 20:41:04,TRUE,NA,"1184207585877954560","2917968139","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Night_Ridah",0,FALSE,FALSE,NA,NA
"Which #starbucks Halloween mug should I maybe get @meowluxe https://t.co/zjlqTTHBSg",FALSE,0,NA,2019-10-15 20:29:33,FALSE,NA,"1184204687005777920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justbambs",0,FALSE,FALSE,NA,NA
"An ax cookie. #Starbucks #Halloween https://t.co/RBeXDgvF6s",FALSE,0,"QueerInSeoul",2019-10-15 20:29:07,FALSE,"1184204240861851648","1184204576225841152","880814083037044736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QueerInSeoul",0,FALSE,FALSE,NA,NA
"Check out my latest travel vlog! 

#sigrid #houston #morphe #JeffreeStarCosmetics  #starbucks #jeffreestar #bucees

https://t.co/5JKemQkoHJ",FALSE,0,NA,2019-10-15 20:26:49,FALSE,NA,"1184204001140756480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realwillcastle",0,FALSE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/XLQTx1N77Z",FALSE,0,NA,2019-10-15 20:25:36,TRUE,NA,"1184203694763413504",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","kasia_obrien",0,FALSE,FALSE,NA,NA
"Peppermint white mocha is my favorite<U+0001F60D> hoping this coffee will kick in soon, I need some energy #starbucks #coffee… https://t.co/HmYU2FOwQA",FALSE,0,NA,2019-10-15 20:25:32,TRUE,NA,"1184203674714689537",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","megan4smith",0,FALSE,FALSE,NA,NA
"Why the @Starbucks near my house  have been out of dragonfruit refresher the past 3 days? Don't yall know Miami is… https://t.co/1jlS9N51RU",FALSE,0,NA,2019-10-15 20:21:11,TRUE,NA,"1184202583432400903",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","badgyal_indian",0,FALSE,FALSE,NA,NA
"@Starbucks at home! Purchase the Starbucks cold brew coffee at your local grocery store, add a splash of vanilla sy… https://t.co/tJjd0iSDKY",FALSE,0,"Starbucks",2019-10-15 20:21:06,TRUE,NA,"1184202562003562496","30973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spoonfuloflili",0,FALSE,FALSE,NA,NA
"<U+0001F389> More winners <U+0001F3C6> from today @itec_ia! Congrats to @joseymour from Dike-New Hartford CSD &amp; Jim Wright from Sumner-Fr… https://t.co/LLZSMpxcSn",FALSE,1,NA,2019-10-15 20:17:10,TRUE,NA,"1184201572047306752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dyknow",0,FALSE,FALSE,NA,NA
"Thanks to my hubby <U+0001F60D> @RecklessEverett #coffeetime #coffeelovers #Starbucks https://t.co/IxvS9tUfrl",FALSE,0,NA,2019-10-15 20:13:06,FALSE,NA,"1184200545449299968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilyHearts",0,FALSE,FALSE,NA,NA
"like I would ever say no to free Starbucks 
#day15 #mademesmiletoday #octoberphotoaday #photochallenge #starbucks… https://t.co/o0c8fWq9RH",FALSE,0,NA,2019-10-15 20:10:13,TRUE,NA,"1184199823580254208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PurpleBrina17",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Marvel Avengers
#endgame #captainamerica #marvelcomics #hulk #thor #iloveyou3000 #avengers #starbucks
https://t.co/RXA…",FALSE,0,NA,2019-10-15 20:07:43,FALSE,NA,"1184199191402352642",NA,"<a href=""https://twitter.com/TheAvengersZone"" rel=""nofollow"">silva anna</a>","TheAvengersZone",2,TRUE,FALSE,NA,NA
"RT @princessandmain: Marvel Avengers
#endgame #captainamerica #marvelcomics #hulk #thor #iloveyou3000 #avengers #starbucks
https://t.co/RXA…",FALSE,0,NA,2019-10-15 20:04:44,FALSE,NA,"1184198443503370241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShareMyEtsy",2,TRUE,FALSE,NA,NA
"Marvel Avengers
#endgame #captainamerica #marvelcomics #hulk #thor #iloveyou3000 #avengers #starbucks… https://t.co/pXQSG0rrAb",FALSE,1,NA,2019-10-15 20:00:00,TRUE,NA,"1184197249276022793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","princessandmain",2,FALSE,FALSE,NA,NA
"Favorite Fast Food Restaurant Chain?<U+0001F355><U+2615><U+FE0F><U+0001F375><U+0001F369> #FastFood #FastFoodRestaurantChain #McDonalds #PizzaHut #Starbucks #DunkinDonuts",FALSE,0,NA,2019-10-15 19:59:22,FALSE,NA,"1184197090341249026",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JaRulemonster",0,FALSE,FALSE,NA,NA
"Enjoying my anniversary today! I finally kept one of the bags for myself and got a maneki neko keychain from Joykic… https://t.co/QJ0zgoh2vO",FALSE,0,NA,2019-10-15 19:56:55,TRUE,NA,"1184196473216536577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeebProducts",0,FALSE,FALSE,NA,NA
"RT @CRUKMarlow: Come  in on the  19th of October,  try our home made cakes, #starbucks coffee, tea and lots more,and help us save lives by…",FALSE,0,NA,2019-10-15 19:55:16,FALSE,NA,"1184196058408275968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryMaryregan",4,TRUE,FALSE,NA,NA
"Happy Birthday to Me!  Enjoying my FREE Birthday @starbucks Love their rewards program!  #starbucks… https://t.co/FRQ4Oc9UEc",FALSE,0,NA,2019-10-15 19:55:11,TRUE,NA,"1184196039458189312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DMBookClub",0,FALSE,FALSE,NA,NA
"RT @sidpatankar: What a colourful #Starbucks! And finally tried the triple mocha delight Frappuccino. Way too sweet tho! SVP @StarbucksIndi…",FALSE,0,NA,2019-10-15 19:44:13,FALSE,NA,"1184193279148978176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hejaz_AM",0,TRUE,FALSE,NA,NA
"I wish @Starbucks would reward you for buying the premade / glass drinks from grocery stores.. kinda like how… https://t.co/8WQpcYh0Wx",FALSE,0,NA,2019-10-15 19:40:51,TRUE,NA,"1184192429265567744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CordsTracker",0,FALSE,FALSE,NA,NA
"Starbucks #Chicago You Are Here Coffee #Mug 2012 | eBay #starbucks 
https://t.co/RIBnx7xN8J https://t.co/N0XjBMR0LE",FALSE,0,NA,2019-10-15 19:40:37,FALSE,NA,"1184192374282444800",NA,"<a href=""https://www.PromotePictures.com"" rel=""nofollow"">PromotePictures</a>","VeezVillage",0,FALSE,FALSE,NA,NA
"Collect Captive tokens and use them to purchase items like this Starbucks gift card!<U+2615>

Download the Captive App &amp; s… https://t.co/uhD49I1Zlx",FALSE,1,NA,2019-10-15 19:38:49,TRUE,NA,"1184191920664465408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thecaptiveapp",0,FALSE,FALSE,NA,NA
"#PumpkinSpice is sometimes the best little #autumn #treat one can give herself. Mmmmm. #Starbucks https://t.co/E9lFvNUvxx",FALSE,0,NA,2019-10-15 19:37:47,FALSE,NA,"1184191659363319808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iampaigeb",0,FALSE,FALSE,NA,NA
"#Starbucks #PumpkinSpiceLatte A classic, to be sure. A sweet, cinnamony treat that your teeth will hate you for. Cr… https://t.co/DfkOT3UpB4",FALSE,1,"ShaunRLAC",2019-10-15 19:36:32,TRUE,"1174367200863559680","1184191344979464194","4690794092","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShaunRLAC",0,FALSE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/tCDOoQ9NA5",FALSE,0,NA,2019-10-15 19:32:01,TRUE,NA,"1184190206783574016",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","denise15601",0,FALSE,FALSE,NA,NA
"Free marketing/PR idea for Starbucks. Open up shops in public libraries.

#freeofcharge #winwin #itsgoldjerry… https://t.co/n5Z2gMNunI",FALSE,0,NA,2019-10-15 19:29:57,TRUE,NA,"1184189686681440257",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dodonnell29",0,FALSE,FALSE,NA,NA
"How many businesses can you name in this image? The person that can name the most businesses from this image wins a… https://t.co/EwY87SNW7y",FALSE,0,NA,2019-10-15 19:26:28,TRUE,NA,"1184188812618014721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CreativeRocket3",0,FALSE,FALSE,NA,NA
"It's #fall and #pumpkinspice latte time. Grab this skinny pumpkin spice latte #recipes and indulge without guilt!… https://t.co/gPrMqtWkpI",FALSE,1,NA,2019-10-15 19:24:17,TRUE,NA,"1184188260286906370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fabulousfitmom",0,FALSE,FALSE,NA,NA
"Veteran New Jersey cop arrested for masturbating at #Starbucks https://t.co/NnzRXbt15Z",FALSE,0,NA,2019-10-15 19:19:17,FALSE,NA,"1184187003883216896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeautyFullTips",0,FALSE,FALSE,NA,NA
"@ShanglooWarlord @Channel4News I don't know how bad veteran homelessness is in the UK nor the causes or reasons beh… https://t.co/ijZ8ortmgd",FALSE,0,"ShanglooWarlord",2019-10-15 19:17:49,TRUE,"1184181478197846016","1184186635300364289","1108733137880637446","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrpure",0,FALSE,FALSE,NA,NA
"Hey @Starbucks @Starbucksnews @StarbucksJobs @starbucksprtnrs  Do you think we could get a handle on the lids not f… https://t.co/axqffPAsba",FALSE,0,NA,2019-10-15 19:15:46,TRUE,NA,"1184186118985510912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SilverSpeedo",0,FALSE,FALSE,NA,NA
"Only thing getting me through uni #me #cute #love #photooftheday #like #followme #girl #picoftheday #instadaily… https://t.co/AFvgpRAE4p",FALSE,1,NA,2019-10-15 19:09:15,TRUE,NA,"1184184479180611586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmiliaMorrison",0,FALSE,FALSE,NA,NA
"This was so much fun! <U+0001F60D> Personalized Starbucks hot cups for the boos &amp; ghouls with TREATS inside! <U+0001F36D> <U+0001F36C> <U+0001F47B> <U+0001F383><U+0001F602><U+0001F480><U+0001F47D><U+0001F608> 
.
.… https://t.co/ECrLy4kVDf",FALSE,0,NA,2019-10-15 19:07:46,TRUE,NA,"1184184107422629888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ladyaudriee",0,FALSE,FALSE,NA,NA
"""If people believe they share values with a company, they will stay loyal to the brand.""

- Howard Shultz, CEO of S… https://t.co/C8EXjYIcMj",FALSE,1,NA,2019-10-15 19:00:23,TRUE,NA,"1184182245495656450",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","duocleveland",0,FALSE,FALSE,NA,NA
"I filled my #StarbucksBingo card in just 11 days!
@Starbucks #Starbucks https://t.co/3KtwkGXdqq",FALSE,0,NA,2019-10-15 18:58:59,FALSE,NA,"1184181897208852482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandiemasters",0,FALSE,FALSE,NA,NA
"RT @MelissaMelottey: A bunch of kids just walked in to #starbucks for lunch and this location changed their music to rap and turned up the…",FALSE,0,NA,2019-10-15 18:53:39,FALSE,NA,"1184180551487541249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CDRO041280",1,TRUE,FALSE,NA,NA
"Thinking of You~~ Grandma #lilsample #caramelfrap #starbucks @ Vons https://t.co/516OePG0lt",FALSE,0,NA,2019-10-15 18:52:32,FALSE,NA,"1184180271756632064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RZarazua",0,FALSE,FALSE,NA,NA
"There was a tweet about #Starbucks opening in #Kenya a while back. What happened <U+0001F914>",FALSE,0,NA,2019-10-15 18:50:27,FALSE,NA,"1184179748794175490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chebet_makena",0,FALSE,FALSE,NA,NA
"Today is brought to you by “Caffeine”. Caffeine: when you have all of the work and none of the energy, happy bean j… https://t.co/JCKIbK4y92",FALSE,0,NA,2019-10-15 18:46:44,TRUE,NA,"1184178810515668992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IsabellaIvy",0,FALSE,FALSE,NA,NA
"#Tuesdate starbuckssg with ma #boy <U+0001F466> The #Halloween #drinks are so #cute ! Eeriesistable! <U+0001F606> Can you spot the <U+0001F47B> ? <U+0001F602>… https://t.co/Z6JozU9xH8",FALSE,0,NA,2019-10-15 18:40:33,TRUE,NA,"1184177258233094145",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Graphito",0,FALSE,FALSE,NA,NA
"Delicious hot #Starbucks coffee, kindly donated by @StarbucksTyGlas - just the pick me up we needed after all that… https://t.co/MO1xd3Xboi",FALSE,3,NA,2019-10-15 18:35:07,TRUE,NA,"1184175887408861184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MirusWales",0,FALSE,FALSE,NA,NA
"RT @BethPaintings: Check out  STARBUCKS 1 oz and 2 oz Marked Espresso Shot Glass Clear Glass  #Starbucks https://t.co/hdm2DtE6H1 via @eBay",FALSE,0,NA,2019-10-15 18:32:26,FALSE,NA,"1184175215074512896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpson5921",6,TRUE,FALSE,NA,NA
"What's one of the best things about fall? Starbucks has Flavors to Fall for! Which one will you try? All three perh… https://t.co/9E54tDQoci",FALSE,0,NA,2019-10-15 18:30:10,TRUE,NA,"1184174641394393091",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","HSCDining",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Disney Doodle coffee cozy
#disneyparks #apholder #disney #mickeymouse
https://t.co/HvrTGvvQwg #etsysocial #etsymntt #m…",FALSE,0,NA,2019-10-15 18:30:02,FALSE,NA,"1184174609991634944",NA,"<a href=""http://ctrlq.org/"" rel=""nofollow"">Mice Town </a>","miceears",4,TRUE,FALSE,NA,NA
"Just enjoying a fine, Starbucks cup of water over here on this lovely chilly morning. 
10/14/19
#gingerbaby… https://t.co/vWOvZJE54v",FALSE,0,NA,2019-10-15 18:29:25,TRUE,NA,"1184174453179199495",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","greenruns",0,FALSE,FALSE,NA,NA
"RT @princessandmain: Disney Doodle coffee cozy
#disneyparks #apholder #disney #mickeymouse
https://t.co/HvrTGvvQwg #etsysocial #etsymntt #m…",FALSE,0,NA,2019-10-15 18:27:07,FALSE,NA,"1184173875619340288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","princessandmain",4,TRUE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Styledbuyv #poshmark #fashion… https://t.co/MsJ3QnR8J2",FALSE,0,NA,2019-10-15 18:26:29,TRUE,NA,"1184173715153514497",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","GolfMamaMia",0,FALSE,FALSE,NA,NA
"So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @LaniMcguay @wvluckygirl #poshmark… https://t.co/A02G6sl77R",FALSE,0,NA,2019-10-15 18:25:26,TRUE,NA,"1184173453827403776",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","Giselle05101187",0,FALSE,FALSE,NA,NA
"If @Starbucks doesn’t have #oatmilk soon they are dead to me. #starbucks",FALSE,0,NA,2019-10-15 18:14:54,FALSE,NA,"1184170800837840897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClckTrckMrktng",0,FALSE,FALSE,NA,NA
"RT @BethPaintings: Check out  STARBUCKS 1 oz and 2 oz Marked Espresso Shot Glass Clear Glass  #Starbucks https://t.co/hdm2DtE6H1 via @eBay",FALSE,0,NA,2019-10-15 18:12:47,FALSE,NA,"1184170269428109313",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BethPaintings",6,TRUE,FALSE,NA,NA
"RT @BethPaintings: Check out  STARBUCKS 1 oz and 2 oz Marked Espresso Shot Glass Clear Glass  #Starbucks https://t.co/hdm2DtE6H1 via @eBay",FALSE,0,NA,2019-10-15 18:12:40,FALSE,NA,"1184170238323113986",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MARVSCARS",6,TRUE,FALSE,NA,NA
